10 	 0.001000
20 	 0.001000
30 	 0.002000
40 	 0.002000
50 	 0.002000
60 	 0.002000
70 	 0.003000
80 	 0.004000
90 	 0.004000
100 	 0.005000
110 	 0.005000
120 	 0.006000
130 	 0.006000
140 	 0.006000
150 	 0.006000
160 	 0.008000
170 	 0.006000
180 	 0.008000
190 	 0.013000
200 	 0.008000
210 	 0.009000
220 	 0.008000
230 	 0.010000
240 	 0.011000
250 	 0.011000
260 	 0.012000
270 	 0.012000
280 	 0.012000
290 	 0.012000
300 	 0.013000
310 	 0.014000
320 	 0.016000
330 	 0.013000
340 	 0.015000
350 	 0.015000
360 	 0.015000
370 	 0.014000
380 	 0.015000
390 	 0.024000
400 	 0.017000
410 	 0.018000
420 	 0.018000
430 	 0.018000
440 	 0.018000
450 	 0.025000
460 	 0.020000
470 	 0.020000
480 	 0.020000
490 	 0.022000
500 	 0.022000
510 	 0.021000
520 	 0.022000
530 	 0.022000
540 	 0.023000
550 	 0.024000
560 	 0.024000
570 	 0.025000
580 	 0.027000
590 	 0.025000
600 	 0.027000
610 	 0.025000
620 	 0.027000
630 	 0.028000
640 	 0.028000
650 	 0.029000
660 	 0.028000
670 	 0.029000
680 	 0.030000
690 	 0.030000
700 	 0.031000
710 	 0.032000
720 	 0.031000
730 	 0.032000
740 	 0.032000
750 	 0.034000
760 	 0.034000
770 	 0.034000
780 	 0.035000
790 	 0.035000
800 	 0.035000
810 	 0.036000
820 	 0.037000
830 	 0.038000
840 	 0.037000
850 	 0.036000
860 	 0.039000
870 	 0.038000
880 	 0.039000
890 	 0.040000
900 	 0.040000
910 	 0.040000
920 	 0.040000
930 	 0.042000
940 	 0.041000
950 	 0.041000
960 	 0.047000
970 	 0.043000
980 	 0.045000
990 	 0.049000
1000 	 0.044000
1010 	 0.043000
1020 	 0.044000
1030 	 0.046000
1040 	 0.047000
1050 	 0.047000
1060 	 0.048000
1070 	 0.048000
1080 	 0.049000
1090 	 0.051000
1100 	 0.049000
1110 	 0.063000
1120 	 0.050000
1130 	 0.046000
1140 	 0.048000
1150 	 0.052000
1160 	 0.051000
1170 	 0.052000
