10 	0.005000
11 	0.005000
12 	0.006000
13 	0.006000
14 	0.005000
15 	0.006000
16 	0.006000
17 	0.008000
18 	0.007000
19 	0.007000
20 	0.010000
21 	0.005000
22 	0.010000
23 	0.009000
24 	0.010000
25 	0.010000
26 	0.011000
27 	0.010000
28 	0.012000
29 	0.013000
30 	0.012000
31 	0.012000
32 	0.012000
33 	0.014000
34 	0.010000
35 	0.014000
36 	0.015000
37 	0.015000
38 	0.014000
39 	0.017000
40 	0.015000
41 	0.014000
42 	0.016000
43 	0.017000
44 	0.017000
45 	0.017000
46 	0.020000
47 	0.014000
48 	0.020000
49 	0.018000
50 	0.020000
51 	0.020000
52 	0.020000
53 	0.020000
54 	0.021000
55 	0.020000
56 	0.021000
57 	0.020000
58 	0.022000
59 	0.022000
60 	0.023000
61 	0.025000
62 	0.023000
63 	0.024000
64 	0.024000
65 	0.025000
66 	0.833000
67 	0.006000
68 	0.006000
69 	0.007000
70 	0.006000
71 	0.007000
72 	0.006000
73 	0.007000
74 	0.006000
75 	0.006000
76 	0.007000
77 	0.007000
78 	0.006000
79 	0.007000
80 	0.007000
81 	0.008000
82 	0.008000
83 	0.007000
84 	0.008000
85 	0.008000
86 	0.008000
87 	0.007000
88 	0.007000
89 	0.018000
90 	0.007000
91 	0.009000
92 	0.009000
93 	0.007000
94 	0.008000
95 	0.007000
96 	0.009000
97 	0.009000
98 	0.008000
99 	0.008000
100 	0.008000
101 	0.008000
102 	0.009000
103 	0.010000
104 	0.009000
105 	0.009000
106 	0.010000
107 	0.010000
108 	0.010000
109 	0.008000
110 	0.010000
111 	0.010000
112 	0.008000
113 	0.010000
114 	0.010000
115 	0.010000
116 	0.010000
117 	0.010000
118 	0.010000
119 	0.011000
120 	0.010000
121 	0.010000
122 	0.010000
123 	0.011000
124 	0.011000
125 	0.010000
126 	0.011000
127 	0.011000
128 	0.012000
129 	0.010000
130 	0.011000
131 	0.010000
132 	0.011000
133 	0.012000
134 	0.012000
135 	0.011000
136 	0.011000
137 	0.010000
138 	0.012000
139 	0.012000
140 	0.010000
141 	0.012000
142 	0.011000
143 	0.011000
144 	0.012000
145 	0.012000
146 	0.013000
147 	0.013000
148 	0.013000
149 	0.014000
150 	0.013000
151 	0.014000
152 	0.012000
153 	0.014000
154 	0.013000
155 	0.012000
156 	0.013000
157 	0.014000
158 	0.013000
159 	0.014000
160 	0.014000
161 	0.014000
162 	0.012000
163 	0.014000
164 	0.015000
165 	0.015000
166 	0.014000
167 	0.013000
168 	0.014000
169 	0.015000
170 	0.016000
171 	0.015000
172 	0.014000
173 	0.015000
174 	0.015000
175 	0.015000
176 	0.015000
177 	0.016000
178 	0.015000
179 	0.015000
180 	0.015000
181 	0.015000
182 	0.015000
183 	0.014000
184 	0.016000
185 	0.015000
186 	0.016000
187 	0.016000
188 	0.017000
189 	0.017000
190 	0.017000
191 	0.016000
192 	0.016000
193 	0.016000
194 	0.016000
195 	0.017000
196 	0.017000
197 	0.016000
198 	0.017000
199 	0.017000
200 	0.017000
201 	0.016000
202 	0.018000
203 	0.018000
204 	0.017000
205 	0.016000
206 	0.016000
207 	0.018000
208 	0.017000
209 	0.018000
210 	0.018000
211 	0.018000
212 	0.018000
213 	0.018000
214 	0.018000
215 	0.019000
216 	0.019000
217 	0.018000
218 	0.018000
219 	0.019000
220 	0.020000
221 	0.020000
222 	0.019000
223 	0.019000
224 	0.020000
225 	0.019000
226 	0.020000
227 	0.020000
228 	0.020000
229 	0.020000
230 	0.020000
231 	0.020000
232 	0.020000
233 	0.018000
234 	0.020000
235 	0.020000
236 	0.020000
237 	0.020000
238 	0.020000
239 	0.020000
240 	0.021000
241 	0.021000
242 	0.021000
243 	0.019000
244 	0.021000
245 	0.022000
246 	0.020000
247 	0.020000
248 	0.021000
249 	0.020000
250 	0.021000
251 	0.021000
252 	0.021000
253 	0.022000
254 	0.022000
255 	0.022000
256 	0.025000
257 	0.022000
258 	0.023000
259 	0.022000
260 	0.022000
261 	0.022000
262 	0.023000
263 	0.023000
264 	0.024000
265 	0.023000
266 	0.023000
267 	0.021000
268 	0.024000
269 	0.024000
270 	0.022000
271 	0.022000
272 	0.023000
273 	0.023000
274 	0.023000
275 	0.024000
276 	0.023000
277 	0.024000
278 	0.024000
279 	0.024000
280 	0.024000
281 	0.024000
282 	0.023000
283 	0.022000
284 	0.023000
285 	0.025000
286 	0.025000
287 	0.024000
288 	0.024000
289 	0.024000
290 	0.023000
291 	0.023000
292 	0.025000
293 	0.025000
294 	0.025000
295 	0.024000
296 	0.026000
297 	0.024000
298 	0.025000
299 	0.026000
300 	0.025000
301 	0.026000
302 	0.025000
303 	0.026000
304 	0.034000
305 	0.025000
306 	0.026000
307 	0.026000
308 	0.024000
309 	0.025000
310 	0.027000
311 	0.450000
312 	0.026000
313 	0.027000
314 	0.026000
315 	0.026000
316 	0.026000
317 	0.026000
318 	0.028000
319 	0.027000
320 	0.028000
321 	0.026000
322 	0.028000
323 	0.028000
324 	0.028000
325 	0.028000
326 	0.375000
327 	0.027000
328 	0.028000
329 	0.028000
330 	0.027000
331 	0.029000
332 	0.028000
333 	0.028000
334 	0.029000
335 	0.227000
336 	0.027000
337 	0.029000
338 	0.029000
339 	0.061000
340 	0.028000
341 	0.035000
342 	0.027000
343 	0.029000
344 	0.030000
345 	0.030000
346 	0.028000
347 	0.030000
348 	0.029000
349 	0.029000
350 	0.030000
351 	0.030000
352 	0.030000
353 	0.030000
354 	0.030000
355 	0.030000
356 	0.030000
357 	0.030000
358 	0.030000
359 	0.031000
360 	0.030000
361 	0.030000
362 	0.030000
363 	0.030000
364 	0.029000
365 	0.031000
366 	0.032000
367 	0.031000
368 	0.031000
369 	0.030000
370 	0.032000
371 	0.031000
372 	0.031000
373 	0.032000
374 	0.031000
375 	0.032000
376 	0.032000
377 	0.032000
378 	0.031000
379 	0.213000
380 	0.065000
381 	0.033000
382 	0.032000
383 	0.032000
384 	0.032000
385 	0.033000
386 	0.033000
387 	0.033000
388 	0.050000
389 	0.033000
390 	0.033000
391 	0.032000
392 	0.034000
393 	0.032000
394 	0.032000
395 	0.033000
396 	0.033000
397 	0.033000
398 	0.034000
399 	0.032000
400 	0.034000
401 	0.033000
402 	0.034000
403 	0.034000
404 	0.034000
405 	0.033000
406 	0.034000
407 	0.035000
408 	0.034000
409 	0.034000
410 	0.034000
411 	0.034000
412 	0.036000
413 	0.035000
414 	0.213000
415 	0.069000
416 	0.034000
417 	0.034000
418 	0.035000
419 	0.035000
420 	0.034000
421 	0.036000
422 	0.037000
423 	0.035000
424 	0.035000
425 	0.036000
426 	0.041000
427 	0.034000
428 	0.036000
429 	0.036000
430 	0.038000
431 	0.037000
432 	0.038000
433 	0.037000
434 	0.036000
435 	0.036000
436 	0.037000
437 	0.036000
438 	0.037000
439 	0.036000
440 	0.036000
441 	0.038000
442 	0.037000
443 	0.038000
444 	0.037000
445 	0.037000
446 	0.038000
447 	0.039000
448 	0.037000
449 	0.038000
450 	0.038000
451 	0.038000
452 	0.039000
453 	0.039000
454 	0.039000
455 	0.039000
456 	0.039000
457 	0.040000
458 	0.039000
459 	0.036000
460 	0.039000
461 	0.039000
462 	0.040000
463 	0.040000
464 	0.040000
465 	0.040000
466 	0.041000
467 	0.040000
468 	0.041000
469 	0.040000
470 	0.039000
471 	0.039000
472 	0.040000
473 	0.038000
474 	0.040000
475 	0.040000
476 	0.040000
477 	0.039000
478 	0.040000
479 	0.041000
480 	0.041000
481 	0.041000
482 	0.041000
483 	0.042000
484 	0.060000
485 	0.040000
486 	0.041000
487 	0.041000
488 	0.042000
489 	0.040000
490 	0.039000
491 	0.041000
492 	0.042000
493 	0.042000
494 	0.042000
495 	0.041000
496 	0.041000
497 	0.042000
498 	0.042000
499 	0.041000
500 	0.041000
501 	0.043000
502 	0.043000
503 	0.226000
504 	0.085000
505 	0.042000
506 	0.042000
507 	0.042000
508 	0.043000
509 	0.043000
510 	0.042000
511 	0.042000
512 	0.048000
513 	0.044000
514 	0.044000
515 	0.042000
516 	0.043000
517 	0.043000
518 	0.044000
519 	0.044000
520 	0.044000
521 	0.044000
522 	0.044000
523 	0.044000
524 	0.043000
525 	0.045000
526 	0.045000
527 	0.044000
528 	0.045000
529 	0.045000
530 	0.044000
531 	0.044000
532 	0.044000
533 	0.044000
534 	0.046000
535 	0.044000
536 	0.046000
537 	0.044000
538 	0.069000
539 	0.045000
540 	0.044000
541 	0.045000
542 	0.045000
543 	0.046000
544 	0.047000
545 	0.046000
546 	0.046000
547 	0.046000
548 	0.046000
549 	0.047000
550 	0.047000
551 	0.047000
552 	0.045000
553 	0.048000
554 	0.048000
555 	0.045000
556 	0.047000
557 	0.048000
558 	0.048000
559 	0.047000
560 	0.047000
561 	0.046000
562 	0.047000
563 	0.053000
564 	0.048000
565 	0.046000
566 	0.047000
567 	0.047000
568 	0.048000
569 	0.047000
570 	0.047000
571 	0.049000
572 	0.049000
573 	0.047000
574 	0.048000
575 	0.044000
576 	0.050000
577 	0.050000
578 	0.050000
579 	0.049000
580 	0.049000
581 	0.048000
582 	0.050000
583 	0.049000
584 	0.049000
585 	0.050000
586 	0.049000
587 	0.050000
588 	0.048000
589 	0.049000
590 	0.050000
591 	0.051000
592 	0.049000
593 	0.050000
594 	0.048000
595 	0.050000
596 	0.050000
597 	0.056000
598 	0.051000
599 	0.050000
600 	0.049000
601 	0.051000
602 	0.053000
603 	0.050000
604 	0.052000
605 	0.052000
606 	0.052000
607 	0.052000
608 	0.051000
609 	0.052000
610 	0.051000
611 	0.052000
612 	0.052000
613 	0.051000
614 	0.050000
615 	0.052000
616 	0.052000
617 	0.052000
618 	0.053000
619 	0.052000
620 	0.052000
621 	0.051000
622 	0.052000
623 	0.054000
624 	0.051000
625 	0.053000
626 	0.052000
627 	0.052000
628 	0.054000
629 	0.053000
630 	0.053000
631 	0.051000
632 	0.054000
633 	0.053000
634 	0.052000
635 	0.053000
636 	0.051000
637 	0.052000
638 	0.054000
639 	0.053000
640 	0.054000
641 	0.053000
642 	0.055000
643 	0.054000
644 	0.055000
645 	0.054000
646 	0.054000
647 	0.055000
648 	0.054000
649 	0.054000
650 	0.052000
651 	0.055000
652 	0.055000
653 	0.055000
654 	0.056000
655 	0.056000
656 	0.054000
657 	0.056000
658 	0.056000
659 	0.056000
660 	0.054000
661 	0.055000
662 	0.055000
663 	0.054000
664 	0.055000
665 	0.056000
666 	0.058000
667 	0.055000
668 	0.056000
669 	0.058000
670 	0.058000
671 	0.055000
672 	0.056000
673 	0.057000
674 	0.055000
675 	0.056000
676 	0.058000
677 	0.057000
678 	0.057000
679 	0.058000
680 	0.058000
681 	0.057000
682 	0.062000
683 	0.057000
684 	0.059000
685 	0.058000
686 	0.057000
687 	0.058000
688 	0.058000
689 	0.057000
690 	0.058000
691 	0.058000
692 	0.060000
693 	0.059000
694 	0.057000
695 	0.056000
696 	0.059000
697 	0.059000
698 	0.057000
699 	0.057000
700 	0.059000
701 	0.069000
702 	0.158000
703 	0.060000
704 	0.058000
705 	0.058000
706 	0.059000
707 	0.060000
708 	0.059000
709 	0.059000
710 	0.062000
711 	0.060000
712 	0.060000
713 	0.060000
714 	0.059000
715 	0.060000
716 	0.061000
717 	0.061000
718 	0.062000
719 	0.062000
720 	0.061000
721 	0.060000
722 	0.060000
723 	0.060000
724 	0.061000
725 	0.061000
726 	0.059000
727 	0.061000
728 	0.061000
729 	0.061000
730 	0.060000
731 	0.062000
732 	0.061000
733 	0.059000
734 	0.062000
735 	0.062000
736 	0.061000
737 	0.061000
738 	0.062000
739 	0.062000
740 	0.063000
741 	0.062000
742 	0.164000
743 	0.064000
744 	0.063000
745 	0.064000
746 	0.064000
747 	0.065000
748 	0.063000
749 	0.062000
750 	0.102000
751 	0.063000
752 	0.061000
753 	0.065000
754 	0.064000
755 	0.063000
756 	0.062000
757 	0.061000
758 	0.062000
759 	0.069000
760 	0.063000
761 	0.066000
762 	0.065000
763 	0.063000
764 	0.065000
765 	0.065000
766 	0.065000
767 	0.066000
768 	0.072000
769 	0.065000
770 	0.064000
771 	0.064000
772 	0.066000
773 	0.064000
774 	0.066000
775 	0.067000
776 	0.065000
777 	0.066000
778 	0.065000
779 	0.065000
780 	0.066000
781 	0.065000
782 	0.065000
783 	0.066000
784 	0.066000
785 	0.066000
786 	0.066000
787 	0.066000
788 	0.065000
789 	0.066000
790 	0.065000
791 	0.067000
792 	0.066000
793 	0.068000
794 	0.067000
795 	0.066000
796 	0.068000
797 	0.065000
798 	0.068000
799 	0.067000
800 	0.068000
801 	0.067000
802 	0.068000
803 	0.069000
804 	0.066000
805 	0.067000
806 	0.069000
807 	0.069000
808 	0.068000
809 	0.067000
810 	0.068000
811 	0.069000
