10 	 0.004000
110 	 0.042000
210 	 0.088000
310 	 0.118000
410 	 0.335000
510 	 0.198000
610 	 0.231000
710 	 0.271000
810 	 0.331000
910 	 0.343000
1010 	 0.376000
1110 	 0.656000
1210 	 0.448000
1310 	 0.834000
1410 	 0.123000
1510 	 0.132000
1610 	 0.293000
1710 	 0.151000
1810 	 0.159000
1910 	 0.178000
2010 	 0.180000
2110 	 0.420000
2210 	 0.197000
2310 	 0.208000
2410 	 0.217000
2510 	 0.240000
2610 	 0.236000
2710 	 0.248000
2810 	 0.261000
2910 	 0.291000
3010 	 0.274000
3110 	 0.286000
3210 	 1.921000
3310 	 0.328000
3410 	 0.311000
3510 	 0.517000
3610 	 0.366000
3710 	 0.341000
3810 	 0.350000
3910 	 0.384000
4010 	 0.373000
4110 	 0.384000
4210 	 0.409000
4310 	 0.400000
4410 	 0.413000
4510 	 0.418000
4610 	 0.450000
4710 	 0.436000
4810 	 0.467000
4910 	 0.458000
5010 	 0.465000
5110 	 0.477000
5210 	 0.487000
5310 	 0.492000
5410 	 0.531000
5510 	 0.515000
5610 	 0.525000
5710 	 0.536000
5810 	 0.543000
5910 	 0.554000
6010 	 0.586000
6110 	 0.584000
6210 	 0.579000
6310 	 0.590000
6410 	 0.596000
6510 	 0.643000
6610 	 1.098000
6710 	 0.814000
6810 	 0.657000
6910 	 0.696000
7010 	 0.667000
7110 	 0.699000
7210 	 0.710000
7310 	 0.689000
7410 	 0.695000
7510 	 0.707000
7610 	 0.716000
7710 	 0.762000
7810 	 0.731000
7910 	 0.746000
8010 	 0.749000
8110 	 0.765000
8210 	 0.784000
8310 	 0.787000
8410 	 0.793000
8510 	 0.801000
8610 	 0.811000
8710 	 0.908000
8810 	 0.829000
8910 	 0.938000
9010 	 0.847000
9110 	 0.876000
9210 	 0.870000
9310 	 0.879000
9410 	 0.885000
9510 	 0.900000
9610 	 0.920000
9710 	 0.921000
9810 	 0.923000
9910 	 0.938000
10010 	 0.994000
10110 	 0.956000
10210 	 0.963000
10310 	 0.975000
10410 	 1.047000
10510 	 0.998000
10610 	 1.044000
10710 	 1.228000
10810 	 1.025000
10910 	 1.034000
11010 	 1.042000
11110 	 1.057000
11210 	 1.102000
11310 	 1.070000
11410 	 1.075000
11510 	 1.099000
11610 	 1.098000
11710 	 1.108000
11810 	 1.170000
11910 	 1.129000
12010 	 1.134000
12110 	 1.162000
12210 	 1.156000
12310 	 1.174000
12410 	 1.259000
12510 	 1.189000
12610 	 1.203000
12710 	 1.219000
12810 	 1.285000
12910 	 1.255000
13010 	 1.259000
13110 	 1.322000
13210 	 1.300000
13310 	 1.867000
13410 	 1.333000
13510 	 1.390000
13610 	 1.365000
13710 	 1.359000
13810 	 1.361000
13910 	 1.491000
14010 	 1.678000
14110 	 1.531000
14210 	 1.403000
14310 	 4.392000
14410 	 3.230000
14510 	 1.609000
14610 	 1.522000
14710 	 1.562000
14810 	 1.466000
14910 	 1.467000
15010 	 1.499000
15110 	 3.117000
15210 	 1.514000
15310 	 1.575000
15410 	 1.510000
15510 	 1.613000
15610 	 1.560000
15710 	 1.562000
15810 	 1.557000
15910 	 1.572000
16010 	 2.404000
16110 	 1.612000
16210 	 1.610000
16310 	 1.613000
16410 	 1.736000
16510 	 1.649000
16610 	 1.672000
16710 	 1.648000
16810 	 1.656000
16910 	 1.721000
17010 	 1.772000
17110 	 1.810000
17210 	 1.739000
17310 	 1.759000
17410 	 1.767000
17510 	 1.825000
17610 	 1.874000
17710 	 1.872000
17810 	 1.827000
17910 	 1.867000
18010 	 1.925000
18110 	 1.956000
18210 	 2.295000
18310 	 2.416000
18410 	 3.605000
18510 	 2.313000
18610 	 2.174000
18710 	 2.018000
18810 	 2.042000
18910 	 2.065000
19010 	 2.046000
19110 	 2.169000
19210 	 2.093000
19310 	 2.388000
19410 	 2.272000
19510 	 2.227000
19610 	 2.161000
19710 	 2.169000
19810 	 2.203000
19910 	 2.280000
20010 	 2.297000
20110 	 2.250000
20210 	 2.285000
20310 	 2.379000
20410 	 2.334000
20510 	 2.410000
20610 	 2.322000
20710 	 2.359000
20810 	 2.367000
20910 	 2.368000
21010 	 2.400000
21110 	 2.518000
21210 	 2.430000
21310 	 2.510000
21410 	 2.591000
21510 	 2.484000
21610 	 2.557000
