10 	 0.001000
110 	 0.013000
210 	 0.026000
310 	 0.036000
410 	 0.112000
510 	 0.059000
610 	 0.069000
710 	 0.081000
810 	 0.090000
910 	 0.129000
1010 	 0.115000
1110 	 0.124000
1210 	 0.134000
1310 	 0.145000
1410 	 0.157000
1510 	 0.171000
1610 	 0.193000
1710 	 0.193000
1810 	 0.206000
1910 	 0.217000
2010 	 0.230000
2110 	 0.256000
2210 	 0.253000
2310 	 0.266000
2410 	 0.278000
2510 	 0.290000
2610 	 0.306000
2710 	 0.328000
2810 	 0.327000
2910 	 0.338000
3010 	 0.348000
3110 	 0.361000
3210 	 0.374000
3310 	 0.406000
3410 	 0.398000
3510 	 0.409000
3610 	 0.430000
3710 	 0.378000
3810 	 0.375000
3910 	 0.403000
4010 	 0.472000
4110 	 0.383000
4210 	 0.393000
4310 	 0.399000
4410 	 0.442000
4510 	 0.442000
4610 	 0.430000
4710 	 0.437000
4810 	 0.450000
4910 	 0.458000
5010 	 0.469000
5110 	 0.477000
5210 	 0.513000
5310 	 0.687000
5410 	 0.996000
5510 	 0.582000
5610 	 2.296000
5710 	 0.543000
5810 	 0.549000
5910 	 0.556000
6010 	 0.567000
6110 	 0.589000
6210 	 0.588000
6310 	 0.590000
6410 	 0.603000
6510 	 0.814000
6610 	 0.628000
6710 	 0.672000
6810 	 0.671000
6910 	 0.652000
7010 	 0.662000
7110 	 0.667000
7210 	 0.698000
7310 	 0.685000
7410 	 0.730000
7510 	 0.758000
7610 	 0.838000
7710 	 0.889000
7810 	 0.884000
7910 	 0.748000
8010 	 0.788000
8110 	 0.779000
8210 	 0.873000
8310 	 0.782000
8410 	 0.796000
8510 	 0.844000
8610 	 0.811000
8710 	 0.818000
8810 	 0.831000
8910 	 0.850000
9010 	 0.853000
9110 	 0.893000
9210 	 1.141000
9310 	 0.970000
9410 	 4.137000
9510 	 1.549000
9610 	 1.635000
9710 	 1.665000
9810 	 1.611000
9910 	 0.934000
10010 	 0.950000
10110 	 0.958000
10210 	 1.150000
10310 	 1.399000
10410 	 1.039000
10510 	 1.030000
10610 	 1.012000
10710 	 1.009000
10810 	 1.026000
10910 	 1.036000
11010 	 1.041000
11110 	 1.049000
11210 	 1.063000
11310 	 1.066000
11410 	 1.083000
11510 	 1.107000
11610 	 1.158000
11710 	 1.180000
11810 	 1.124000
11910 	 1.138000
12010 	 1.188000
12110 	 1.199000
12210 	 1.168000
12310 	 2.320000
12410 	 1.332000
12510 	 1.193000
12610 	 1.300000
12710 	 1.250000
12810 	 1.216000
